,S_0-19,I_0-19,R_0-19,V_0-19,S_20-49,I_20-49,R_20-49,V_20-49,S_50-80+,I_50-80+,R_50-80+,V_50-80+,S_total,I_total,R_total,V_total
2021-01-04,6241302.9055981785,807.3957411701666,3962.6986606537744,0.0,31511183.86446776,4314.1152372833085,15009.020294954524,0.0,13949027.00712427,8232.926711786231,14900.066163946378,0.0,51701513.7771902,13354.437690239705,33871.785119554675,0.0
2021-01-05,6241235.7190914815,793.4712735238958,4043.8096349967764,0.0,31510940.909569234,4274.043672588794,15292.046758174267,0.0,13948792.507455088,8146.746229620492,15220.746315292385,0.0,51700969.136115804,13214.261175733182,34556.602708463426,0.0
2021-01-06,6241150.938139657,799.2873643334088,4122.774496012279,0.0,31510694.369803026,4242.298047763924,15570.332149208265,0.0,13948458.611186665,8165.702410598708,15535.686402737705,0.0,51700303.91912934,13207.287822696042,35228.79304795825,0.0
2021-01-07,6241075.552012136,795.3764437917328,4202.071544073894,0.0,31510375.221463773,4287.1873097995185,15844.59122642663,0.0,13948160.289618678,8149.74869488997,15849.961686432755,0.0,51699611.063094586,13232.312448481222,35896.62445693328,0.0
2021-01-08,6241019.562369857,772.9543883177662,4280.483241827492,0.0,31510192.444419906,4193.350763086159,16121.204817007858,0.0,13947904.53942711,8093.5607575352515,16161.89981535531,0.0,51699116.54621687,13059.865908939177,36563.587874190656,0.0
2021-01-09,6240958.964786066,758.3350897780454,4355.700124158076,0.0,31509993.050443992,4125.302649750008,16388.64690625897,0.0,13947706.348926188,7984.069841173559,16469.581232640227,0.0,51698658.364156246,12867.707580701612,37213.92826305727,0.0
2021-01-10,6240888.743286687,755.5432035557897,4428.713509759541,0.0,31509818.993678525,4038.902529820757,16649.103791656926,0.0,13947479.696832351,7909.834488797229,16770.468678853355,0.0,51698187.43379756,12704.280222173777,37848.28598026982,0.0
2021-01-11,6240855.886854236,716.100303111316,4501.012842655217,0.0,31509740.239197485,3865.673619845634,16901.087182673764,0.0,13947329.549175745,7764.162433334962,17066.288390921352,0.0,51697925.67522747,12345.936356291913,38468.38841625034,0.0
2021-01-12,6240812.39191845,692.5877652224015,4568.020316330855,0.0,31509603.7446334,3765.8227093984465,17137.432657207584,0.0,13947164.880617699,7641.482636534884,17353.636745766824,0.0,51697581.01716955,12099.893111155732,39059.089719305266,0.0
2021-01-13,6240783.232020032,658.0142945696012,4631.753685402001,0.0,31509460.431796685,3682.2594245183755,17364.308778801616,0.0,13946971.648801427,7554.69146998121,17633.659728591665,0.0,51697215.31261815,11894.965189069186,39629.72219279528,0.0
2021-01-14,6240736.390788458,645.762507748401,4690.846703796191,0.0,31509333.25334058,3590.63189228335,17583.114767142633,0.0,13946819.81710007,7432.066279422112,17908.116620507804,0.0,51696889.46122911,11668.460679453863,40182.07809144663,0.0
2021-01-15,6240680.845021977,644.042194279851,4748.112783745761,0.0,31509209.168914415,3504.609445223832,17793.221640366435,0.0,13946688.357683172,7296.3270980098505,18175.315218817526,0.0,51696578.37161957,11444.978737513535,40716.649642929726,0.0
2021-01-16,6240613.585585896,654.5369199948695,4804.877494112013,0.0,31509091.135022618,3420.726861270254,17995.13811611818,0.0,13946497.234259266,7228.103397305377,18434.66234342791,0.0,51696201.95486778,11303.367178570501,41234.6779536581,0.0
2021-01-17,6240580.609973366,629.7198049955109,4862.670221640811,0.0,31508952.1107132,3365.806531784823,18189.08275502302,0.0,13946355.407570984,7115.154434234719,18689.43799478143,0.0,51695888.12825754,11110.680771015053,41741.19097144526,0.0
2021-01-18,6240556.923324474,599.004829371072,4917.071846157046,0.0,31508876.056126975,3253.4445896466827,18377.499283386045,0.0,13946274.854760958,6947.627021391452,18937.518217650788,0.0,51695707.83421241,10800.076440409208,42232.089347193876,0.0
2021-01-19,6240532.508683705,573.129225699688,4967.362090597645,0.0,31508785.94362339,3165.408688706008,18555.64768790979,0.0,13946214.542352047,6769.140924364662,19176.316723589323,0.0,51695532.99465914,10507.678838770358,42699.32650209676,0.0
2021-01-20,6240503.345494158,555.4880724872271,5014.166433357118,0.0,31508717.721861828,3063.679767543409,18725.598370632837,0.0,13946121.423935665,6633.222159995158,19405.353904340882,0.0,51695342.49129165,10252.390000025795,43145.11870833083,0.0
2021-01-21,6240486.416326324,528.0520634263237,5058.531610251236,0.0,31508663.34985368,2957.3943468373063,18886.255799485774,0.0,13946008.450705187,6524.827496315391,19626.721798498944,0.0,51695158.21688519,10010.273906579021,43571.509208235955,0.0
2021-01-22,6240472.708984376,501.0455554980332,5099.245460128271,0.0,31508608.781132676,2860.93061604981,19037.288251275844,0.0,13945948.58431418,6369.635776492252,19841.779909329587,0.0,51695030.07443123,9731.611948040096,43978.3136207337,0.0
2021-01-23,6240447.205211677,489.41486106077906,5136.379927264884,0.0,31508536.967573933,2790.4733749176758,19179.5590511516,0.0,13945834.793213727,6276.893259220624,20048.313527054568,0.0,51694818.965999335,9556.781495199079,44364.25250547105,0.0
2021-01-24,6240436.887111313,464.2380034281816,5171.874885261157,0.0,31508454.86536919,2736.8640847995084,19315.270546014006,0.0,13945757.034781363,6153.602382778034,20249.362835861884,0.0,51694648.78726186,9354.704471005723,44736.50826713705,0.0
2021-01-25,6240310.746485739,558.208252999659,5204.0452612633735,0.0,31508419.44172192,2641.7043657611493,19445.853912322294,0.0,13945705.281595543,6011.229468404688,20443.48893605592,0.0,51694435.4698032,9211.142087165495,45093.388109641586,0.0
2021-01-26,6240291.766712045,533.4322213747016,5247.801066582015,0.0,31508359.67099148,2579.442903402974,19567.886105118858,0.0,13945660.499040224,5869.690453921263,20629.810505859066,0.0,51694311.93674375,8982.565578698937,45445.497677559935,0.0
2021-01-27,6240179.005717378,605.7531937028639,5288.241088920942,0.0,31508233.510422006,2589.349142420527,19684.14043557571,0.0,13945567.648092752,5783.9453121330425,20808.406595117995,0.0,51693980.16423214,8979.047648256434,45780.78811961465,0.0
2021-01-28,6240125.446922823,610.034044490006,5337.519032689195,0.0,31508129.931124184,2576.433163599623,19800.635712218736,0.0,13945456.690125728,5721.315937150656,20981.99393712479,0.0,51693712.06817273,8907.783145240286,46120.14868203272,0.0
2021-01-29,6240091.134517986,594.7797889287552,5387.085693087,0.0,31508054.934302744,2536.5892110208542,19915.47648623641,0.0,13945327.600095414,5680.692772167425,21151.707132422394,0.0,51693473.66891614,8812.061772117035,46454.269311745804,0.0
2021-01-30,6240043.069946452,595.4323153126609,5434.49773823766,0.0,31507990.511685174,2490.0523065061234,20026.436008319957,0.0,13945216.358631076,5625.019519103388,21318.621849824318,0.0,51693249.9402627,8710.504140922172,46779.555596381935,0.0
2021-01-31,6240033.242435143,558.0032758985783,5481.754288960555,0.0,31507950.643865217,2423.377965066115,20132.978169718364,0.0,13945145.951740324,5532.018582186425,21482.02967749216,0.0,51693129.83804069,8513.399823151118,47096.76213617108,0.0
2021-02-01,6240010.651206588,538.252866411256,5524.095927003074,0.0,31507932.308756065,2341.237593965627,20233.45364997026,0.0,13945117.361888712,5402.481690241477,21640.156421049647,0.0,51693060.321851365,8281.97215061836,47397.70599802298,0.0
2021-02-02,6239999.271686223,509.97125810984903,5563.757055669465,0.0,31507894.476024315,2285.91487366648,20326.609102019556,0.0,13945067.562670818,5301.162569109886,21791.27476007599,0.0,51692961.31038136,8097.048700886216,47681.64091776501,0.0
2021-02-03,6239964.090471501,509.2248508461179,5599.684677654849,0.0,31507765.109069824,2327.183939152162,20414.706991023777,0.0,13945003.519044617,5219.706765792612,21936.774189592885,0.0,51692732.71858594,8056.115555790891,47951.16585827151,0.0
2021-02-04,6239938.08889489,499.5717444903531,5635.33936062234,0.0,31507677.18260478,2324.027672202533,20505.78972301829,0.0,13944906.202915566,5176.160841034566,22077.636243402965,0.0,51692521.474415235,7999.760257727452,48218.7653270436,0.0
2021-02-05,6239908.265591693,495.125276429059,5669.609131880523,0.0,31507646.711553395,2264.1333754097227,20596.155071196008,0.0,13944837.591096783,5106.705120664907,22215.70378255561,0.0,51692392.56824187,7865.963772503688,48481.467985632145,0.0
2021-02-06,6239880.613637352,489.23461687542664,5703.151745774753,0.0,31507598.69232875,2227.210305250716,20681.097365999034,0.0,13944765.669615695,5044.583274872991,22349.74710943475,0.0,51692244.975581795,7761.028196999134,48733.99622120854,0.0
2021-02-07,6239862.129396081,475.08028976599826,5735.790314155308,0.0,31507560.09781558,2184.3518499149063,20762.55033450485,0.0,13944695.418351242,4984.443277679087,22480.138371081477,0.0,51692117.6455629,7643.875417359992,48978.47901974163,0.0
2021-02-08,6239862.808347652,443.6952535452485,5766.4963988052805,0.0,31507545.910567254,2121.050646371969,20840.038786375262,0.0,13944665.819043098,4887.190000350491,22606.990956554666,0.0,51692074.537958,7451.935900267708,49213.52614173521,0.0
2021-02-09,6239850.640829646,429.23334685209244,5793.125823504411,0.0,31507524.110761184,2071.0034427230953,20911.885796092258,0.0,13944642.85399788,4788.604880333667,22728.541121788716,0.0,51692017.60558871,7288.841669908855,49433.552741385385,0.0
2021-02-10,6239804.606458764,450.5791784955809,5817.8143627434,0.0,31507437.670190163,2090.1101569770785,20979.219652857813,0.0,13944578.496703489,4736.751846077651,22844.751450435786,0.0,51691820.773352414,7277.44118155031,49641.785466037,0.0
2021-02-11,6239778.695530578,449.2567811836333,5845.047688241631,0.0,31507345.566288427,2113.631013947981,21047.80269762262,0.0,13944440.72046074,4761.387757465924,22957.891781795337,0.0,51691564.98227975,7324.275552597538,49850.742167659584,0.0
2021-02-12,6239757.920769019,443.0996835356791,5871.979547448376,0.0,31507295.805301916,2093.1996397902985,21117.99505829219,0.0,13944357.509919649,4730.841145107559,23071.648935244724,0.0,51691411.235990584,7267.140468433537,50061.62354098529,0.0
2021-02-13,6239742.280666756,432.7122230937192,5898.007110153094,0.0,31507248.395277206,2072.4640696877036,21186.140653103324,0.0,13944308.868164325,4667.760770142396,23183.371065533665,0.0,51691299.54410829,7172.937062923818,50267.51882879008,0.0
2021-02-14,6239730.770702307,419.6231952070043,5922.606102489043,0.0,31507224.32598047,2030.4495519036243,21252.224467621887,0.0,13944269.785019653,4598.7082531755605,23291.506727172833,0.0,51691224.88170243,7048.781000286189,50466.33729728377,0.0
2021-02-15,6239712.38373282,415.17029580612876,5945.445971377473,0.0,31507192.587102808,1999.9222390956238,21314.490658091778,0.0,13944229.242553288,4534.970257023134,23395.787189689396,0.0,51691134.21338891,6950.062791924886,50655.72381915865,0.0
2021-02-16,6239686.110962677,419.2740088303627,5967.615028496351,0.0,31507080.1595561,2052.928693250687,21373.911750646253,0.0,13944164.221489236,4499.2916846860235,23496.48682607806,0.0,51690930.49200801,6971.494386767074,50838.013605220665,0.0
2021-02-17,6239645.949037819,436.86475772656735,5990.186204457665,0.0,31506883.02911485,2186.53561171088,21437.435273432828,0.0,13944034.703923367,4530.325683821095,23594.9703928126,0.0,51690563.68207604,7153.726053258542,51022.591870703094,0.0
2021-02-18,6239608.899968841,449.2566630107464,6014.843368151197,0.0,31506703.216291215,2292.053155938877,21511.730552837667,0.0,13943885.678775331,4579.8700509976825,23694.45117367195,0.0,51690197.79503539,7321.179869947306,51221.025094660814,0.0
2021-02-19,6239565.974185682,466.0995801344032,6040.926234186784,0.0,31506556.77494398,2355.8127439959503,21594.412312016404,0.0,13943770.1510312,4594.036288549793,23795.812680251478,0.0,51689892.900160864,7415.948612680148,51431.15122645466,0.0
2021-02-20,6239533.178816853,470.8371326176027,6068.984050532651,0.0,31506462.74700554,2362.2802862442863,21681.972708207984,0.0,13943706.1300946,4556.522546699403,23897.347358700612,0.0,51689702.055916995,7389.639965561292,51648.30411744125,0.0
2021-02-21,6239509.523737106,465.98249104040235,6097.493771857188,0.0,31506398.156869084,2339.2110224860107,21769.63210842522,0.0,13943636.616831394,4526.809464457832,23996.57370414868,0.0,51689544.29743758,7332.002977984245,51863.69958443109,0.0
2021-02-22,6239488.011205965,459.73467966035207,6125.254114377953,0.0,31506374.005029626,2278.0565076196717,21854.938462749433,0.0,13943609.599699914,4456.522610163856,24093.877689921912,0.0,51689471.615935504,7194.31379744388,52074.0702670493,0.0
2021-02-23,6239476.637476536,444.2678447028081,6152.094678763607,0.0,31506321.27972194,2250.977817487239,21934.74246056812,0.0,13943578.069088364,4394.609524875991,24187.32138676017,0.0,51689375.98628684,7089.855187066038,52274.158526091895,0.0
2021-02-24,6239456.39794993,439.7343641149571,6176.86768595764,0.0,31506224.953434244,2270.1466586357983,22011.89990711672,0.0,13943516.005695298,4366.668267681944,24277.32603702042,0.0,51689197.357079476,7076.549290432699,52466.09363009478,0.0
2021-02-25,6239433.28228836,438.7675686005874,6200.9501430422215,0.0,31506138.01293378,2278.7244859690272,22090.26258024791,0.0,13943493.392325483,4301.068190833211,24365.53948368405,0.0,51689064.687547624,7018.560245402825,52656.75220697418,0.0
2021-02-26,6239424.287039076,423.921622525514,6224.791338402084,0.0,31506073.46424668,2264.590353633598,22168.945399682096,0.0,13943443.220022902,4266.616917673216,24450.163059425624,0.0,51688940.971308656,6955.128893832329,52843.8997975098,0.0
2021-02-27,6239402.410995768,423.93141970982475,6246.657584525763,0.0,31505983.308973677,2277.6293542820094,22246.061672035274,0.0,13943404.470838198,4222.819305624902,24532.70985617681,0.0,51688790.19080764,6924.380079616736,53025.42911273785,0.0
2021-02-28,6239391.644283691,412.93999224609666,6268.415724066863,0.0,31505948.53928204,2234.5861178766027,22323.874600080504,0.0,13943360.13438748,4187.123978954906,24612.74163356592,0.0,51688700.31795321,6834.650089077606,53205.03195771329,0.0
2021-03-01,6239361.986362312,422.3224932153346,6288.69114447729,0.0,31505914.15865504,2195.1154700928446,22397.72587486386,0.0,13943335.198095648,4134.142027965071,24690.65987638793,0.0,51688611.343113005,6751.57999127325,53377.07689572908,0.0
2021-03-02,6239334.429818034,428.5321815634178,6310.03800040682,0.0,31505866.147284415,2172.9208860751387,22467.931829507248,0.0,13943333.65139503,4060.7032106227475,24765.645394348314,0.0,51688534.22849748,6662.156278261304,53543.61522426238,0.0
2021-03-03,6239276.980008036,463.96565886799056,6332.054333100213,0.0,31505771.48694356,2199.568452530902,22535.94460390395,0.0,13943309.479622003,4013.7894565128554,24836.730921486465,0.0,51688357.9465736,6677.323567911748,53704.729858490624,0.0
2021-03-04,6239252.640279701,461.96995150949175,6358.389768793211,0.0,31505666.166666582,2235.0042709708373,22605.829062444496,0.0,13943283.66327661,3971.1275626002384,24905.209160791648,0.0,51688202.4702229,6668.101785080567,53869.427992029356,0.0
2021-03-05,6239247.432228545,441.2237075708053,6384.344063887932,0.0,31505586.195811894,2242.498916480258,22678.305271622852,0.0,13943240.189322416,3948.5134395954274,24971.2972379925,0.0,51688073.81736286,6632.236063646491,54033.946573503286,0.0
2021-03-06,6239230.353948864,435.0707441244546,6407.575307014843,0.0,31505485.58733825,2270.3715064123962,22751.041155332598,0.0,13943210.045808606,3913.984794494847,25035.96939690312,0.0,51687925.98709572,6619.427045031698,54194.58585925056,0.0
2021-03-07,6239213.391825399,429.6869011088978,6429.921273495325,0.0,31505404.342544027,2276.9306713801675,22825.726784588165,0.0,13943163.225655591,3898.1135243590943,25098.66082005436,0.0,51687780.96002502,6604.73109684816,54354.30887813785,0.0
2021-03-08,6239193.541431767,427.9760384702856,6451.482529766461,0.0,31505362.47117795,2243.9454256556137,22900.58339638978,0.0,13943150.718959691,3849.0040751898578,25160.276965123325,0.0,51687706.73156941,6520.925539315756,54512.342891279564,0.0
2021-03-09,6239174.798844416,425.4790336614999,6472.722121926414,0.0,31505270.97409493,2263.6979553261976,22972.327949737246,0.0,13943087.520344516,3853.2518795807446,25219.227775906824,0.0,51687533.293283865,6542.428868568442,54664.27784757048,0.0
2021-03-10,6239142.162455025,437.29415445381244,6493.543390524469,0.0,31505164.83573468,2296.8110250341233,23045.353240280634,0.0,13943029.616483396,3852.2957893608686,25278.087727247166,0.0,51687336.6146731,6586.400968848804,54816.98435805227,0.0
2021-03-11,6239103.630171978,453.63238514708587,6515.737442878573,0.0,31505074.062500883,2312.175709956291,23120.761789157063,0.0,13942968.006922033,3855.385591471547,25336.607486500252,0.0,51687145.6995949,6621.193686574924,54973.106718535884,0.0
2021-03-12,6239066.208859192,466.9283370037001,6539.862803807567,0.0,31504978.66630983,2331.265126029919,23197.068564137648,0.0,13942887.689959465,3877.3270830809124,25394.982957458385,0.0,51686932.56512849,6675.5205461145315,55131.9143254036,0.0
2021-03-13,6239052.908173211,454.5622948782376,6565.529531913991,0.0,31504897.65165265,2334.7701205694357,23274.578226777445,0.0,13942767.664874252,3938.215383093029,25454.119742658975,0.0,51686718.22470011,6727.5477985407015,55294.22750135041,0.0
2021-03-14,6239044.735820871,438.7420080184579,6589.522171114201,0.0,31504785.024543785,2369.9842005621726,23351.99125565082,0.0,13942705.935472965,3938.1810447045636,25515.883482334146,0.0,51686535.69583762,6746.907253285194,55457.39690909917,0.0
2021-03-15,6239034.683431727,426.89925701615067,6611.417311260938,0.0,31504726.784500062,2348.275511915512,23431.93998801923,0.0,13942672.514890376,3910.1483545587444,25577.336755068292,0.0,51686433.982822165,6685.323123490407,55620.69405434846,0.0
2021-03-16,6239026.740518283,414.5368498891318,6631.722631831652,0.0,31504700.9442,2296.3686444265245,23509.687155568117,0.0,13942621.401574152,3901.4612335399247,25637.13719231177,0.0,51686349.08629243,6612.36672785558,55778.54697971154,0.0
2021-03-17,6239011.899131442,410.71974365299036,6650.381124908635,0.0,31504594.49263578,2329.770046939123,23582.73731727768,0.0,13942552.587260114,3911.1910943300086,25696.221645560126,0.0,51686158.97902733,6651.680884922122,55929.340087746445,0.0
2021-03-18,6238998.151037067,406.37977569636655,6668.469187240716,0.0,31504487.406322364,2361.399133043176,23658.194544587237,0.0,13942508.068368342,3896.453921802168,25755.477709860166,0.0,51685993.62572777,6664.23283054171,56082.141441688116,0.0
2021-03-19,6238975.493383003,411.5823037343207,6685.924313266558,0.0,31504410.69729509,2360.403005000592,23735.899699906888,0.0,13942424.84575689,3921.424133555664,25813.73010955737,0.0,51685811.03643498,6693.409442290576,56235.55412273081,0.0
2021-03-20,6238962.9230045695,406.1345157675306,6703.9424796670155,0.0,31504309.37679359,2384.489555585543,23813.1336508224,0.0,13942372.914407438,3914.195775144992,25872.88981742026,0.0,51685645.2142056,6704.819846498065,56389.96594790967,0.0
2021-03-21,6238953.442716968,398.3677012965893,6721.189581739622,0.0,31504216.442461845,2398.576922471943,23891.98061568189,0.0,13942301.278856525,3927.314377938032,25931.406765540116,0.0,51685471.164035335,6724.259001706565,56544.576962961626,0.0
2021-03-22,6238943.048664877,392.57173863451567,6737.379596492998,0.0,31504128.902364925,2406.495037906772,23971.60259716865,0.0,13942266.935890352,3902.8032877970063,25990.26082185344,0.0,51685338.886920154,6701.870064338294,56699.243015515094,0.0
2021-03-23,6238926.73556286,393.5002713052012,6752.764165839847,0.0,31504099.76037791,2355.75594976051,24051.483672329072,0.0,13942249.887194462,3862.46872998275,26047.64407555843,0.0,51685276.38313523,6611.724951048462,56851.89191372735,0.0
2021-03-24,6238896.499383689,408.312737392051,6768.187878923798,0.0,31504009.01779627,2371.2282059303875,24126.75399779755,0.0,13942227.125414839,3830.0702309435783,26102.80435421981,0.0,51685132.6425948,6609.611174266017,56997.746230941164,0.0
2021-03-25,6238877.340323083,410.27364521804463,6785.386031703186,0.0,31503918.65156626,2385.4162648381653,24202.932168900785,0.0,13942191.63943661,3812.2268598582864,26156.133703534004,0.0,51684987.63132595,6607.916769914496,57144.451904137975,0.0
2021-03-26,6238834.2672532415,435.98943956578904,6802.743307196925,0.0,31503808.666227102,2418.4267148565978,24279.90705803785,0.0,13942141.420105128,3810.2399705850885,26208.339924289532,0.0,51684784.353585474,6664.656125007476,57290.99028952431,0.0
2021-03-27,6238792.280969777,457.49075962006543,6823.228270606664,0.0,31503715.065762393,2432.6972975235003,24359.236940080762,0.0,13942058.46180475,3841.3484519970043,26260.189743256167,0.0,51684565.80853692,6731.53650914057,57442.654953943595,0.0
2021-03-28,6238758.39711113,468.30441466755724,6846.298474206139,0.0,31503630.861947093,2436.78342182905,24439.35463107481,0.0,13941981.762753466,3864.963726301148,26313.273520235743,0.0,51684371.02181169,6770.051562797756,57598.92662551669,0.0
2021-03-29,6238747.628603501,454.76636283411256,6870.605033668553,0.0,31503589.05872025,2398.5303978172387,24519.410881931246,0.0,13941940.329121068,3852.445467438693,26367.22541149702,0.0,51684277.01644482,6705.742228090045,57757.24132709682,0.0
2021-03-30,6238722.981628669,456.9205674798485,6893.0978038544745,0.0,31503496.65577466,2414.452374798408,24595.89185054042,0.0,13941899.165248126,3840.5280850016356,26420.30666687659,0.0,51684118.80265146,6711.901027279892,57909.29632127148,0.0
2021-03-31,6238685.447117689,471.8054965448674,6915.747385770183,0.0,31503377.635233913,2456.05282769014,24673.311938395986,0.0,13941839.26678146,3848.182736921557,26472.550481622286,0.0,51683902.34913306,6776.041061156564,58061.60980578845,0.0
2021-04-01,6238634.025854618,498.829809476759,6940.144335909441,0.0,31503258.001793604,2495.2004429918584,24753.79776340229,0.0,13941749.629533868,3885.4699655493223,26524.900500586406,0.0,51683641.6571821,6879.50021801794,58218.84259989814,0.0
2021-04-02,6238610.726576298,494.47608329216416,6967.797340414489,0.0,31503114.770782422,2555.098806223534,24837.130411353606,0.0,13941650.25403637,3930.9674072029547,26578.778556429843,0.0,51683375.75139509,6980.542296718653,58383.70630819794,0.0
2021-04-03,6238577.565563,500.6665728806436,6994.767864123937,0.0,31502987.95643448,2594.0256053069807,24925.017960213394,0.0,13941559.147929152,3966.280971657213,26634.571099193432,0.0,51683124.669926636,7060.973149844837,58554.356923530766,0.0
