Date,S,I,R,V
2021-11-23,13879975.126865225,20326.353742646064,71858.51939214191,0.0
2021-11-24,13878288.419462185,21396.688762999052,72474.89177482821,0.0
2021-11-25,13876737.793921059,22282.6477023751,73139.55837657803,0.0
2021-11-26,13875213.491712943,23103.080612661095,73843.42767440915,0.0
2021-11-27,13873630.708851315,23946.13274325336,74583.15840544483,0.0
2021-11-28,13872020.624643343,24779.7183715772,75359.65698509377,0.0
2021-11-29,13870749.422928268,25238.291889741497,76172.28518200401,0.0
2021-11-30,13869711.284354178,25445.853879033904,77002.86176680158,0.0
2021-12-01,13867567.298663013,26753.452892840276,77839.24844416119,0.0
2021-12-02,13865417.494905233,28008.287153983943,78734.21794079672,0.0
2021-12-03,13863464.165994937,29010.889370592715,79684.94463448397,0.0
2021-12-04,13861321.59071811,30159.366680804265,80679.04260110001,0.0
2021-12-05,13859241.985931115,31194.71708012566,81723.29698877312,0.0
2021-12-06,13857582.602416059,31765.370660279626,82812.02692367528,0.0
2021-12-07,13855799.662550677,32437.632868586206,83922.70458075032,0.0
2021-12-08,13852833.27607358,34266.62649089407,85060.0974355387,0.0
2021-12-09,13850035.576560758,35844.828419331156,86279.59501992392,0.0
2021-12-10,13847259.974535858,37331.27665520326,87568.7488089522,0.0
2021-12-11,13844475.818279903,38761.37537575351,88922.80634435719,0.0
2021-12-12,13841766.432311624,40054.82935771734,90338.73833067158,0.0
2021-12-13,13839531.126003278,40819.19754854691,91809.67644818865,0.0
2021-12-14,13837574.17438552,41275.87606621665,93309.94954827796,0.0
2021-12-15,13834562.72413326,42772.63401503825,94824.64185171497,0.0
2021-12-16,13831744.84734252,44011.547582316416,96403.60507517823,0.0
2021-12-17,13829095.865367895,45029.993298365225,98034.14133375353,0.0
2021-12-18,13826557.036074564,45897.55362004369,99705.4103054063,0.0
2021-12-19,13824522.56312609,46227.47104628159,101409.96582764135,0.0
2021-12-20,13822920.61295523,46117.552436060076,103121.83460872466,0.0
2021-12-21,13821444.222128272,45895.90991912919,104819.86795261192,0.0
2021-12-22,13819062.321468035,46598.90624301099,106498.77228896705,0.0
2021-12-23,13816903.815329479,47053.15874334647,108203.02592718675,0.0
2021-12-24,13815127.830459114,47111.60712366584,109920.56241723144,0.0
2021-12-25,13813510.4332712,47017.24998172988,111632.31674708125,0.0
2021-12-26,13812056.594854934,46772.421982606844,113330.98316246888,0.0
2021-12-27,13811209.249770746,45941.345727441716,115009.40450182167,0.0
2021-12-28,13810537.296793254,44983.16113252451,116639.54207422976,0.0
2021-12-29,13809232.494503625,44711.96939816333,118215.53609821977,0.0
2021-12-30,13808144.572184116,44244.79486705149,119770.63294884052,0.0
2021-12-31,13807177.42534886,43687.04471343302,121295.52993771479,0.0
2022-01-01,13806336.902998548,43037.06656718823,122786.030434271,0.0
2022-01-02,13805762.83315072,42159.2873719632,124237.87947732469,0.0
2022-01-03,13805491.022548107,41028.64157810896,125640.3358737923,0.0
2022-01-04,13805226.224227477,39952.26678235973,126981.50899017257,0.0
2022-01-05,13804584.131772427,39311.55797680646,128264.31025077497,0.0
2022-01-06,13804093.45332368,38556.60319391976,129509.9434824078,0.0
2022-01-07,13803709.003041092,37737.88624061161,130713.11071830391,0.0
2022-01-08,13803319.568594683,36969.467701062254,131870.96370426175,0.0
2022-01-09,13803064.923413204,36108.93325141127,132986.14333539145,0.0
2022-01-10,13802931.85412988,35173.704455343526,134054.44141478222,0.0
2022-01-11,13802893.126336955,34194.36664148704,135072.5070215648,0.0
